tick,agent-type,activity,bite-stat,patch-landuse
194,tourist-child,3,false,60
194,tourist-adult,2,false,62
194,senior,2,true,62
194,tourist-adult,1,false,60
194,tourist-adult,3,true,60
194,adult,4,false,20
194,tourist-adult,2,false,60
194,tourist-adult,1,false,62
194,tourist-adult,4,false,20
194,tourist-adult,3,false,60
194,tourist-adult,2,false,62
194,tourist-adult,1,false,62
194,tourist-senior,1,false,62
194,adult,4,false,20
194,adult,4,false,20
194,tourist-adult,1,false,62
194,tourist-adult,2,false,62
194,adult,4,false,20
194,tourist-child,1,false,60
194,tourist-adult,4,false,20
194,tourist-adult,3,false,62
194,tourist-child,2,false,60
194,tourist-child,1,false,60
194,tourist-adult,4,false,20
194,adult,4,false,20
194,tourist-senior,3,false,60
194,adult,4,false,20
194,senior,3,false,60
194,tourist-adult,3,false,62
194,tourist-adult,4,false,20
194,child,2,false,62
194,tourist-child,3,false,62
194,senior,2,false,62
194,tourist-senior,2,false,62
194,tourist-senior,2,false,62
194,tourist-adult,4,false,20
194,tourist-adult,4,false,20
194,tourist-adult,4,false,20
194,tourist-senior,2,false,60
194,tourist-adult,2,false,61
194,child,4,false,20
194,tourist-adult,3,true,60
194,tourist-child,1,false,60
194,tourist-child,2,false,62
194,tourist-adult,2,false,61
194,tourist-adult,2,false,60
194,tourist-adult,4,false,20
194,tourist-child,1,false,62
194,tourist-senior,4,false,20
194,senior,2,false,60
194,tourist-adult,3,false,62
194,tourist-adult,4,false,20
194,tourist-senior,4,false,20
194,tourist-adult,4,false,20
194,adult,4,false,20
194,tourist-child,2,false,60
194,tourist-adult,2,false,61
194,tourist-child,2,false,62
194,tourist-senior,1,false,60
194,tourist-adult,2,false,60
194,tourist-adult,3,false,62
194,senior,2,false,62
194,tourist-senior,4,false,20
194,tourist-adult,3,true,62
194,tourist-adult,4,false,20
194,tourist-adult,3,true,60
194,tourist-child,4,false,20
194,tourist-adult,2,false,62
194,adult,4,false,20
194,tourist-child,2,false,62
194,senior,4,false,20
194,tourist-child,1,false,60
194,adult,4,false,20
194,tourist-senior,3,false,62
194,tourist-child,1,false,62
194,tourist-adult,4,false,20
194,tourist-adult,4,false,20
194,tourist-child,3,false,62
194,tourist-senior,3,true,60
194,tourist-adult,4,false,20
194,tourist-adult,1,false,62
195,adult,1,false,60
195,tourist-adult,2,false,61
195,tourist-child,3,false,60
195,tourist-child,3,false,62
195,adult,3,true,60
195,tourist-child,4,false,20
195,adult,1,false,62
195,adult,3,true,62
195,adult,1,false,60
195,tourist-adult,1,false,60
195,tourist-adult,3,false,60
195,tourist-adult,3,false,62
195,tourist-child,2,false,60
195,adult,2,false,62
195,adult,1,true,60
195,tourist-child,1,false,62
195,tourist-adult,2,false,60
195,tourist-adult,1,false,62
195,tourist-adult,2,false,60
195,tourist-senior,3,true,60
195,tourist-adult,1,false,62
195,adult,4,false,20
195,tourist-senior,2,false,62
195,tourist-child,4,false,20
195,tourist-senior,3,false,62
195,tourist-adult,1,false,60
195,tourist-child,3,false,60
195,tourist-adult,3,false,60
195,tourist-senior,1,false,62
195,senior,2,false,60
195,tourist-senior,2,false,60
195,tourist-adult,2,false,60
195,tourist-adult,3,true,62
195,senior,3,false,60
195,tourist-adult,2,false,62
195,tourist-adult,2,false,62
195,adult,1,false,62
195,tourist-senior,1,false,60
195,tourist-adult,4,false,20
195,tourist-adult,1,false,62
195,tourist-adult,1,false,60
195,tourist-adult,1,false,62
195,tourist-adult,2,true,62
195,adult,2,false,61
195,tourist-senior,3,false,60
195,tourist-senior,2,false,60
195,tourist-adult,3,false,60
195,tourist-adult,3,false,62
195,tourist-senior,1,true,60
195,adult,2,false,62
195,tourist-adult,1,false,62
195,tourist-senior,1,false,62
195,tourist-adult,3,false,62
195,tourist-adult,4,false,20
195,adult,2,true,62
195,tourist-adult,1,false,62
195,tourist-adult,4,false,20
195,adult,4,false,20
195,tourist-adult,1,false,60
195,tourist-adult,2,false,62
195,tourist-senior,2,false,60
195,tourist-adult,4,false,20
195,tourist-senior,2,false,62
195,tourist-senior,4,false,20
195,tourist-adult,2,true,62
195,tourist-adult,3,true,62
195,adult,2,false,61
195,senior,1,false,62
195,tourist-child,4,false,20
195,tourist-adult,1,false,62
195,tourist-senior,1,false,62
195,adult,3,true,60
195,adult,2,false,61
195,child,4,false,20
195,adult,3,false,62
195,tourist-child,4,false,20
195,senior,3,true,60
195,tourist-senior,1,false,62
195,tourist-adult,4,false,20
195,tourist-child,4,false,20
195,tourist-adult,3,false,62
195,tourist-adult,1,false,62
195,tourist-adult,4,false,20
195,tourist-adult,1,false,60
195,tourist-adult,2,false,60
195,tourist-adult,2,false,60
195,tourist-child,2,false,61
195,adult,4,false,20
195,tourist-senior,3,false,62
195,tourist-adult,3,false,62
195,adult,2,false,60
195,tourist-adult,2,true,61
195,tourist-child,3,false,62
195,tourist-adult,1,false,60
195,tourist-adult,2,false,60
195,tourist-adult,4,false,20
195,tourist-child,1,false,60
195,tourist-adult,4,false,20
195,tourist-adult,3,false,60
195,tourist-adult,3,false,62
195,tourist-adult,1,false,60
195,tourist-adult,1,false,60
195,adult,1,false,60
195,adult,3,false,62
195,adult,2,false,62
195,tourist-senior,1,true,62
195,tourist-adult,2,true,62
195,senior,2,false,60
195,tourist-adult,2,true,62
195,tourist-adult,2,false,62
195,tourist-adult,2,false,60
195,tourist-adult,2,false,60
195,adult,2,false,62
195,tourist-senior,3,false,60
195,senior,2,false,61
195,adult,4,false,20
195,tourist-adult,1,false,62
195,tourist-adult,1,false,60
195,adult,1,false,62
195,tourist-adult,4,false,20
195,tourist-senior,1,false,62
195,tourist-adult,2,true,62
195,tourist-adult,4,false,20
195,tourist-adult,3,false,62
195,tourist-adult,4,false,20
195,senior,1,false,60
195,child,2,true,60
195,adult,3,true,62
195,tourist-adult,2,false,60
195,tourist-senior,2,false,61
195,tourist-child,4,false,20
195,tourist-senior,1,false,60
195,tourist-senior,4,false,20
195,tourist-senior,3,true,62
195,tourist-senior,1,true,62
195,tourist-adult,1,false,62
195,tourist-adult,2,false,60
195,tourist-senior,4,false,20
195,adult,2,false,62
195,tourist-adult,3,false,60
195,tourist-adult,2,false,61
195,tourist-adult,1,false,60
195,adult,1,false,60
195,tourist-adult,1,false,60
195,child,1,false,62
195,adult,3,false,60
195,tourist-adult,4,false,20
195,tourist-senior,3,false,60
195,tourist-child,1,false,60
195,tourist-senior,2,false,62
195,tourist-child,4,false,20
195,adult,2,false,60
195,tourist-adult,3,false,60
195,tourist-adult,1,false,62
195,adult,4,false,20
195,tourist-child,1,true,60
195,adult,3,false,60
195,adult,1,true,62
195,tourist-child,1,false,62
195,tourist-child,4,false,20
195,adult,1,false,62
195,adult,4,false,20
195,adult,1,false,62
195,tourist-adult,1,false,60
195,adult,2,false,61
195,tourist-adult,3,false,62
195,tourist-adult,4,false,20
195,tourist-adult,2,false,62
195,tourist-adult,3,false,62
195,tourist-adult,1,true,60
195,tourist-senior,1,false,60
195,tourist-child,1,false,62
195,senior,3,false,62
195,tourist-adult,4,false,20
195,tourist-senior,4,false,20
195,adult,3,false,62
195,adult,2,false,60
195,tourist-senior,1,false,60
195,tourist-adult,4,false,20
195,tourist-adult,3,true,62
195,tourist-adult,4,false,20
195,senior,4,false,20
195,tourist-adult,2,false,62
195,tourist-child,3,false,60
195,tourist-adult,4,false,20
195,tourist-adult,3,false,62
195,tourist-senior,3,false,62
195,tourist-adult,1,false,60
195,tourist-adult,3,false,62
195,adult,1,false,62
195,tourist-adult,2,false,62
195,tourist-adult,3,false,60
195,adult,3,false,60
195,tourist-child,1,false,62
195,tourist-adult,3,true,62
195,tourist-adult,2,false,62
195,tourist-adult,2,false,62
195,tourist-adult,2,false,60
195,tourist-child,3,false,60
195,tourist-adult,3,false,60
195,tourist-adult,4,false,20
195,tourist-adult,2,false,60
195,tourist-senior,4,false,20
195,tourist-senior,4,false,20
195,tourist-child,1,false,60
195,tourist-adult,3,false,62
195,tourist-adult,2,false,60
195,tourist-adult,3,false,60
195,tourist-adult,3,false,62
195,tourist-senior,1,false,60
195,tourist-adult,4,false,20
195,tourist-adult,2,false,62
195,tourist-adult,1,false,60
195,tourist-adult,4,false,20
195,tourist-adult,4,false,20
195,tourist-adult,2,false,62
195,tourist-adult,2,false,62
195,tourist-adult,2,false,60
195,child,3,false,60
195,tourist-adult,3,false,62
195,tourist-adult,2,false,61
195,tourist-child,3,true,60
195,tourist-adult,4,false,20
195,tourist-adult,4,false,20
195,tourist-senior,1,false,60
195,tourist-child,3,false,60
195,tourist-senior,3,true,60
195,tourist-adult,4,false,20
195,tourist-child,1,false,62
195,tourist-child,4,false,20
195,adult,2,false,61
195,adult,2,true,62
195,tourist-child,2,false,62
195,tourist-senior,4,false,20
195,tourist-child,2,false,60
195,tourist-adult,1,false,60
195,child,2,false,62
195,tourist-senior,2,false,61
195,tourist-adult,3,false,60
195,tourist-senior,3,false,60
195,tourist-adult,2,false,62
195,tourist-child,1,false,62
195,tourist-adult,2,true,60
195,adult,1,false,62
195,tourist-senior,1,false,60
195,adult,4,false,20
195,tourist-senior,3,false,60
195,senior,1,false,60
195,tourist-adult,1,false,62
195,adult,3,false,60
195,tourist-adult,4,false,20
195,adult,2,true,61
195,tourist-adult,1,false,60
195,adult,2,true,60
195,tourist-senior,1,true,62
195,tourist-child,4,false,20
195,senior,1,false,62
195,child,4,false,20
195,tourist-adult,4,false,20
195,tourist-child,4,false,20
195,tourist-senior,3,false,60
195,tourist-child,2,false,62
195,tourist-adult,1,true,62
195,tourist-senior,4,false,20
195,tourist-adult,1,false,62
195,tourist-adult,2,false,60
195,adult,3,false,62
195,tourist-child,2,false,62
195,tourist-adult,4,false,20
195,tourist-adult,2,false,62
195,tourist-adult,4,false,20
195,tourist-senior,2,false,62
195,adult,3,true,60
195,senior,4,false,20
195,tourist-child,2,false,60
195,tourist-adult,3,false,62
195,tourist-child,3,false,60
195,tourist-child,3,false,62
195,child,2,false,60
195,tourist-adult,3,true,60
195,tourist-child,2,true,60
195,adult,4,false,20
195,tourist-adult,4,false,20
195,tourist-senior,2,false,62
195,tourist-child,1,false,62
195,adult,1,false,60
195,tourist-adult,3,false,62
195,tourist-child,3,true,62
195,tourist-adult,4,false,20
195,tourist-adult,1,false,62
195,tourist-adult,2,false,61
195,senior,3,false,62
195,child,3,true,62
195,adult,1,false,60
195,tourist-child,4,false,20
195,senior,4,false,20
195,tourist-adult,1,false,62
195,tourist-child,4,false,20
195,adult,4,false,20
195,senior,4,false,20
195,tourist-adult,3,false,62
195,tourist-adult,1,true,60
195,tourist-senior,2,false,60
195,adult,2,false,61
195,child,4,false,20
195,tourist-adult,4,false,20
195,tourist-adult,3,false,62
195,tourist-senior,1,false,60
195,tourist-adult,4,false,20
195,tourist-adult,4,false,20
195,adult,2,false,61
195,tourist-adult,3,false,60
195,tourist-adult,2,false,62
195,tourist-adult,4,false,20
195,tourist-child,2,true,60
195,tourist-child,3,false,62
195,senior,1,false,60
195,tourist-adult,1,true,62
195,tourist-adult,4,false,20
195,senior,4,false,20
195,adult,4,false,20
195,tourist-adult,3,false,60
195,tourist-adult,1,false,60
195,tourist-adult,2,false,60
195,tourist-senior,1,false,62
195,tourist-child,4,false,20
195,tourist-adult,3,false,62
195,adult,1,false,60
195,tourist-senior,3,false,60
195,tourist-adult,1,false,62
195,tourist-adult,2,false,60
195,tourist-senior,4,false,20
195,tourist-child,4,false,20
195,tourist-adult,3,false,62
195,tourist-child,2,true,60
195,tourist-senior,3,false,62
195,tourist-senior,4,false,20
195,tourist-senior,2,false,62
195,child,1,true,62
195,tourist-child,3,false,62
195,tourist-adult,4,false,20
195,tourist-adult,4,false,20
195,tourist-senior,1,true,62
195,tourist-child,3,false,60
195,tourist-child,3,false,60
195,adult,1,false,62
195,senior,1,false,60
195,tourist-adult,2,false,60
195,adult,1,false,62
195,tourist-adult,3,false,62
195,tourist-adult,2,false,62
195,tourist-adult,4,false,20
195,senior,1,false,60
195,senior,2,false,62
195,tourist-child,1,true,62
195,tourist-child,3,false,60
195,tourist-child,2,false,62
195,tourist-adult,2,false,61
195,tourist-child,1,false,62
195,tourist-adult,4,false,20
196,tourist-adult,2,false,60
196,tourist-adult,2,false,61
196,adult,2,false,61
196,tourist-adult,2,false,62
196,adult,1,false,60
196,tourist-adult,1,false,60
196,tourist-adult,1,false,62
196,tourist-adult,3,false,60
196,tourist-senior,3,false,60
196,adult,1,false,60
196,tourist-child,4,false,20
196,tourist-adult,2,true,60
196,tourist-child,3,false,60
196,tourist-adult,3,false,62
196,tourist-adult,2,false,60
196,tourist-senior,2,false,60
196,tourist-senior,4,false,20
196,tourist-adult,4,false,20
196,tourist-senior,2,false,61
196,tourist-adult,2,false,62
196,tourist-child,1,false,60
196,tourist-senior,4,false,20
196,tourist-adult,1,false,62
196,tourist-adult,3,true,60
196,tourist-adult,3,false,62
196,tourist-senior,4,false,20
196,tourist-senior,2,false,60
196,tourist-adult,2,false,60
196,tourist-child,2,false,60
196,tourist-adult,4,false,20
196,tourist-adult,4,false,20
196,senior,3,false,60
196,tourist-child,4,false,20
196,adult,4,false,20
196,senior,4,false,20
196,tourist-adult,2,false,60
196,tourist-adult,2,false,62
196,tourist-adult,4,false,20
196,adult,3,false,60
196,tourist-adult,3,false,60
196,tourist-adult,2,false,60
196,child,3,false,60
196,adult,2,false,62
196,tourist-adult,1,false,62
196,adult,1,false,60
196,senior,1,false,62
196,tourist-adult,4,false,20
196,adult,2,false,60
196,tourist-adult,3,false,60
196,adult,3,true,62
196,tourist-senior,1,false,62
196,tourist-adult,4,false,20
196,tourist-child,3,true,60
196,tourist-adult,1,true,62
196,tourist-adult,2,false,60
196,adult,1,false,62
196,tourist-adult,4,false,20
196,tourist-child,4,false,20
196,tourist-adult,3,false,60
196,tourist-adult,1,false,62
196,tourist-adult,4,false,20
196,adult,3,false,60
196,tourist-adult,3,false,62
196,tourist-senior,2,false,62
196,adult,4,false,20
196,tourist-child,2,false,62
196,tourist-senior,2,false,61
196,adult,1,false,62
196,tourist-adult,4,false,20
196,tourist-child,4,false,20
196,tourist-child,1,false,62
196,tourist-adult,1,false,62
196,tourist-senior,4,false,20
196,child,1,false,60
196,tourist-senior,1,false,62
196,senior,1,false,60
196,tourist-adult,3,true,60
196,tourist-adult,2,false,62
196,tourist-adult,1,false,60
196,tourist-adult,3,false,62
196,tourist-senior,1,false,60
196,senior,3,true,62
196,tourist-adult,1,false,62
196,adult,1,false,62
196,tourist-senior,2,false,60
196,adult,1,false,62
196,tourist-senior,4,false,20
196,adult,4,false,20
196,child,2,false,62
196,tourist-adult,1,false,60
196,senior,4,false,20
196,tourist-adult,1,false,62
196,tourist-adult,3,true,60
196,senior,2,false,60
196,tourist-adult,4,false,20
196,tourist-child,3,true,62
196,child,1,false,62
196,tourist-adult,3,false,62
196,adult,3,false,62
196,adult,4,false,20
196,tourist-adult,1,false,62
196,tourist-adult,3,false,62
196,tourist-adult,1,false,62
196,tourist-senior,4,false,20
196,tourist-adult,1,false,60
196,tourist-adult,3,false,60
196,tourist-adult,1,false,62
196,adult,3,false,60
196,tourist-child,1,false,60
196,tourist-senior,4,false,20
196,senior,1,false,62
196,tourist-adult,1,false,62
196,tourist-adult,1,true,62
196,tourist-child,1,false,60
196,tourist-adult,2,false,62
196,tourist-adult,2,false,62
196,adult,2,false,60
196,tourist-adult,4,false,20
196,tourist-adult,1,false,60
196,tourist-child,1,false,62
196,tourist-adult,4,false,20
196,tourist-adult,1,false,62
196,tourist-senior,4,false,20
196,child,1,true,62
196,tourist-adult,4,false,20
196,tourist-adult,4,false,20
196,tourist-senior,2,false,62
196,tourist-senior,4,false,20
196,tourist-adult,4,false,20
196,tourist-child,3,false,60
196,adult,4,false,20
196,tourist-adult,2,false,62
196,tourist-senior,4,false,20
196,tourist-adult,4,false,20
196,tourist-adult,4,false,20
196,tourist-senior,2,false,62
196,tourist-adult,1,false,60
196,tourist-adult,4,false,20
196,adult,4,false,20
196,tourist-adult,1,false,62
196,tourist-adult,3,false,60
196,adult,3,false,62
196,tourist-adult,3,false,62
196,tourist-adult,3,false,62
196,senior,3,false,62
196,tourist-adult,1,false,60
196,tourist-senior,4,false,20
196,tourist-child,3,false,62
196,child,3,false,62
196,tourist-senior,3,false,60
196,tourist-adult,3,true,60
196,tourist-adult,3,false,60
196,adult,4,false,20
196,tourist-child,3,false,62
196,adult,3,false,60
196,tourist-senior,2,false,62
196,tourist-child,2,false,62
196,tourist-senior,1,false,62
196,tourist-adult,1,false,60
196,tourist-child,3,false,62
196,tourist-child,2,false,60
196,tourist-child,1,false,60
196,adult,1,false,62
196,tourist-adult,1,false,62
196,tourist-adult,3,false,62
196,tourist-senior,3,false,62
196,tourist-child,3,true,60
196,tourist-child,1,false,60
196,tourist-adult,3,false,60
196,tourist-senior,1,false,62
196,tourist-adult,3,false,60
196,tourist-adult,4,false,20
196,tourist-adult,3,false,62
196,adult,4,false,20
196,tourist-adult,4,false,20
196,adult,4,false,20
196,senior,3,false,60
196,tourist-child,2,true,60
196,tourist-senior,2,false,62
196,tourist-senior,4,false,20
196,tourist-child,2,false,62
196,tourist-child,4,false,20
196,tourist-adult,4,false,20
196,tourist-senior,4,false,20
196,tourist-adult,1,false,60
196,adult,2,false,62
196,tourist-adult,4,false,20
196,tourist-senior,4,false,20
196,tourist-adult,1,false,62
196,tourist-adult,2,false,60
196,adult,3,false,60
196,child,3,false,62
196,tourist-adult,3,false,62
196,senior,4,false,20
196,tourist-child,3,true,62
196,adult,1,false,62
196,tourist-adult,2,false,60
196,adult,3,false,62
196,tourist-child,2,false,60
196,tourist-adult,1,false,60
196,tourist-adult,1,false,60
196,tourist-adult,2,false,60
196,tourist-adult,1,false,62
196,tourist-adult,1,false,60
196,tourist-senior,2,true,62
196,tourist-adult,1,false,62
196,tourist-child,2,false,60
196,senior,3,false,60
196,adult,1,false,62
196,tourist-adult,3,true,60
196,adult,1,false,62
196,senior,2,false,60
196,tourist-adult,3,false,62
196,tourist-adult,3,true,60
196,tourist-senior,2,false,62
196,adult,2,false,60
196,tourist-adult,4,false,20
196,tourist-child,3,false,62
196,tourist-adult,1,true,60
196,tourist-adult,4,false,20
196,adult,3,false,60
196,tourist-adult,1,false,62
196,adult,3,false,62
196,tourist-adult,2,false,62
196,tourist-adult,4,false,20
196,tourist-adult,1,false,62
196,tourist-adult,4,false,20
196,adult,2,true,62
196,tourist-senior,4,false,20
196,tourist-child,1,false,62
196,tourist-adult,2,false,60
196,tourist-senior,4,false,20
196,tourist-senior,2,false,60
196,tourist-senior,1,true,60
196,tourist-child,4,false,20
196,senior,1,false,62
196,tourist-senior,4,false,20
196,tourist-child,1,false,60
196,tourist-senior,4,false,20
196,child,2,false,62
196,tourist-adult,1,false,62
196,adult,2,false,60
196,senior,2,false,60
196,tourist-adult,3,false,60
196,tourist-senior,2,false,60
196,tourist-adult,1,false,62
196,tourist-adult,3,false,60
196,tourist-adult,1,false,60
196,tourist-adult,4,false,20
196,tourist-adult,2,false,62
196,tourist-adult,3,false,62
196,tourist-adult,2,false,60
196,tourist-adult,4,false,20
196,tourist-adult,3,false,62
196,adult,3,false,62
196,adult,1,false,62
196,tourist-child,4,false,20
196,senior,3,false,62
196,tourist-senior,4,false,20
196,tourist-senior,1,false,60
196,tourist-child,4,false,20
196,adult,2,false,62
196,tourist-adult,4,false,20
196,adult,1,false,62
196,tourist-senior,3,false,62
196,tourist-adult,2,false,61
196,tourist-adult,4,false,20
196,tourist-adult,3,true,60
196,tourist-child,4,false,20
196,tourist-child,1,false,62
196,tourist-adult,1,false,60
196,tourist-adult,2,false,62
196,tourist-child,2,false,62
196,adult,3,false,62
196,tourist-adult,3,false,60
196,tourist-child,1,false,60
196,tourist-adult,1,false,60
196,tourist-adult,1,false,62
196,tourist-child,4,false,20
196,tourist-senior,4,false,20
196,child,1,false,62
196,tourist-adult,3,false,62
196,tourist-child,3,true,60
196,senior,2,true,62
196,tourist-adult,2,false,60
196,tourist-adult,3,false,60
196,tourist-adult,2,false,61
196,tourist-child,4,false,20
196,adult,2,false,62
196,tourist-senior,1,false,62
196,senior,1,false,62
196,adult,1,false,62
196,tourist-adult,4,false,20
196,tourist-adult,3,false,62
196,tourist-adult,2,false,60
196,tourist-child,1,false,60
196,adult,1,false,62
196,tourist-senior,1,false,60
196,tourist-senior,3,false,60
196,tourist-adult,2,false,60
196,tourist-adult,2,false,60
196,child,1,false,62
196,tourist-senior,1,false,62
196,tourist-senior,4,false,20
196,adult,1,false,60
196,adult,3,true,60
196,adult,1,false,60
196,tourist-adult,3,false,60
196,tourist-child,3,false,60
196,tourist-senior,2,false,62
196,tourist-adult,1,false,62
196,tourist-child,1,false,60
196,tourist-adult,4,false,20
196,tourist-adult,1,false,62
196,tourist-adult,1,false,60
196,tourist-adult,4,false,20
196,adult,1,false,60
196,tourist-adult,3,false,60
196,tourist-child,1,false,62
196,tourist-adult,1,false,62
196,tourist-adult,4,false,20
196,tourist-child,1,false,62
196,adult,1,false,62
196,tourist-adult,2,false,61
196,adult,3,false,60
196,tourist-child,1,false,60
196,tourist-child,1,false,60
196,tourist-child,2,false,60
196,tourist-adult,1,false,60
196,tourist-adult,1,false,60
196,tourist-adult,2,false,62
196,tourist-adult,1,false,60
196,tourist-senior,1,false,60
196,tourist-senior,2,true,62
196,adult,1,false,60
196,adult,2,false,61
196,tourist-child,4,false,20
196,adult,1,false,60
196,tourist-child,2,false,62
196,tourist-adult,1,false,60
196,senior,2,false,62
196,adult,2,false,61
196,tourist-child,1,false,62
196,tourist-adult,2,false,60
196,tourist-adult,4,false,20
196,tourist-adult,1,false,62
196,tourist-child,2,false,60
196,tourist-senior,2,false,60
196,tourist-adult,2,false,62
196,tourist-adult,2,true,60
196,tourist-child,1,false,62
196,tourist-adult,2,false,61
196,adult,1,false,62
196,tourist-senior,2,false,62
196,senior,2,false,62
196,tourist-adult,4,false,20
196,adult,1,false,60
196,tourist-adult,1,false,62
196,tourist-adult,1,false,60
196,adult,3,false,62
197,adult,4,false,20
197,tourist-adult,4,false,20
197,child,4,false,20
197,tourist-child,4,false,20
197,tourist-child,4,false,20
197,tourist-child,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,senior,4,false,20
197,tourist-adult,4,false,20
197,senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-child,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-child,4,false,20
197,tourist-child,4,false,20
197,adult,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,tourist-child,4,false,20
197,tourist-senior,4,false,20
197,senior,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-child,4,false,20
197,adult,4,false,20
197,tourist-senior,4,false,20
197,adult,4,false,20
197,tourist-child,4,false,20
197,tourist-child,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,senior,4,false,20
197,tourist-child,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,tourist-child,4,false,20
197,tourist-child,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,senior,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,senior,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,senior,4,false,20
197,tourist-adult,4,false,20
197,senior,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-child,4,false,20
197,adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,child,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,senior,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-child,4,false,20
197,adult,4,false,20
197,child,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,adult,4,false,20
197,senior,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-senior,4,false,20
197,tourist-child,4,false,20
197,adult,4,false,20
197,senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-child,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,child,4,false,20
197,child,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-child,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-child,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-child,4,false,20
197,tourist-adult,4,false,20
197,senior,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-child,4,false,20
197,tourist-child,4,false,20
197,adult,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-senior,4,false,20
197,child,4,false,20
197,adult,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,tourist-adult,4,false,20
197,adult,4,false,20
